
Check Type,Current Price,SMA Short,SMA Long,RSI
Executing strategy,84614.170000
should_buy,84614.170000,88062.320465,1000.000000
should_sell,84614.170000,0.000000,1000.000000
should_buy,84614.170000,88062.320465,1000.000000
HOLD,84614.170000,0.000000,1000.000000
Executing strategy,83972.730000
should_buy,83972.730000,88062.320465,1000.000000
should_sell,83972.730000,0.000000,1000.000000
should_buy,83972.730000,88062.320465,1000.000000
HOLD,83972.730000,0.000000,1000.000000
Executing strategy,84200.860000
should_buy,84200.860000,88062.320465,1000.000000
should_sell,84200.860000,0.000000,1000.000000
should_buy,84200.860000,88062.320465,1000.000000
HOLD,84200.860000,0.000000,1000.000000
Executing strategy,83762.420000
should_buy,83762.420000,88062.320465,1000.000000
should_sell,83762.420000,0.000000,1000.000000
should_buy,83762.420000,88062.320465,1000.000000
HOLD,83762.420000,0.000000,1000.000000
Executing strategy,83787.230000
should_buy,83787.230000,88062.320465,1000.000000
should_sell,83787.230000,0.000000,1000.000000
should_buy,83787.230000,88062.320465,1000.000000
HOLD,83787.230000,0.000000,1000.000000
Executing strategy,84187.440000
should_buy,84187.440000,88062.320465,1000.000000
should_sell,84187.440000,0.000000,1000.000000
should_buy,84187.440000,88062.320465,1000.000000
HOLD,84187.440000,0.000000,1000.000000
Executing strategy,84078.590000
should_buy,84078.590000,88062.320465,1000.000000
should_sell,84078.590000,0.000000,1000.000000
should_buy,84078.590000,88062.320465,1000.000000
HOLD,84078.590000,0.000000,1000.000000
Executing strategy,84226.570000
should_buy,84226.570000,88062.320465,1000.000000
should_sell,84226.570000,0.000000,1000.000000
should_buy,84226.570000,88062.320465,1000.000000
HOLD,84226.570000,0.000000,1000.000000
Executing strategy,84354.580000
should_buy,84354.580000,88062.320465,1000.000000
should_sell,84354.580000,0.000000,1000.000000
should_buy,84354.580000,88062.320465,1000.000000
HOLD,84354.580000,0.000000,1000.000000
Executing strategy,84363.560000
should_buy,84363.560000,88062.320465,1000.000000
should_sell,84363.560000,0.000000,1000.000000
should_buy,84363.560000,88062.320465,1000.000000
HOLD,84363.560000,0.000000,1000.000000
Executing strategy,84104.490000
should_buy,84104.490000,88062.320465,1000.000000
should_sell,84104.490000,0.000000,1000.000000
should_buy,84104.490000,88062.320465,1000.000000
HOLD,84104.490000,0.000000,1000.000000
Executing strategy,84141.010000
should_buy,84141.010000,88062.320465,1000.000000
should_sell,84141.010000,0.000000,1000.000000
should_buy,84141.010000,88062.320465,1000.000000
HOLD,84141.010000,0.000000,1000.000000
Executing strategy,84199.330000
should_buy,84199.330000,88062.320465,1000.000000
should_sell,84199.330000,0.000000,1000.000000
should_buy,84199.330000,88062.320465,1000.000000
HOLD,84199.330000,0.000000,1000.000000
Executing strategy,83814.380000
should_buy,83814.380000,88062.320465,1000.000000
should_sell,83814.380000,0.000000,1000.000000
should_buy,83814.380000,88062.320465,1000.000000
HOLD,83814.380000,0.000000,1000.000000
Executing strategy,84269.230000
should_buy,84269.230000,88062.320465,1000.000000
should_sell,84269.230000,0.000000,1000.000000
should_buy,84269.230000,88062.320465,1000.000000
HOLD,84269.230000,0.000000,1000.000000
Executing strategy,84201.580000
should_buy,84201.580000,88062.320465,1000.000000
should_sell,84201.580000,0.000000,1000.000000
should_buy,84201.580000,88062.320465,1000.000000
HOLD,84201.580000,0.000000,1000.000000
Executing strategy,84351.510000
should_buy,84351.510000,88062.320465,1000.000000
should_sell,84351.510000,0.000000,1000.000000
should_buy,84351.510000,88062.320465,1000.000000
HOLD,84351.510000,0.000000,1000.000000
Executing strategy,84732.450000
should_buy,84732.450000,88062.320465,1000.000000
should_sell,84732.450000,0.000000,1000.000000
should_buy,84732.450000,88062.320465,1000.000000
HOLD,84732.450000,0.000000,1000.000000
Executing strategy,85307.520000
should_buy,85307.520000,88062.320465,1000.000000
should_sell,85307.520000,0.000000,1000.000000
should_buy,85307.520000,88062.320465,1000.000000
HOLD,85307.520000,0.000000,1000.000000
Executing strategy,84987.450000
should_buy,84987.450000,88062.320465,1000.000000
should_sell,84987.450000,0.000000,1000.000000
should_buy,84987.450000,88062.320465,1000.000000
HOLD,84987.450000,0.000000,1000.000000
Executing strategy,85351.790000
should_buy,85351.790000,88062.320465,1000.000000
should_sell,85351.790000,0.000000,1000.000000
should_buy,85351.790000,88062.320465,1000.000000
HOLD,85351.790000,0.000000,1000.000000
Executing strategy,85713.440000
should_buy,85713.440000,88062.320465,1000.000000
should_sell,85713.440000,0.000000,1000.000000
should_buy,85713.440000,88062.320465,1000.000000
HOLD,85713.440000,0.000000,1000.000000
Executing strategy,86836.420000
should_buy,86836.420000,88062.320465,1000.000000
should_sell,86836.420000,0.000000,1000.000000
should_buy,86836.420000,88062.320465,1000.000000
HOLD,86836.420000,0.000000,1000.000000
Executing strategy,87493.200000
should_buy,87493.200000,88062.320465,1000.000000
should_sell,87493.200000,0.000000,1000.000000
should_buy,87493.200000,88062.320465,1000.000000
HOLD,87493.200000,0.000000,1000.000000
Executing strategy,87663.820000
should_buy,87663.820000,88062.320465,1000.000000
should_sell,87663.820000,0.000000,1000.000000
should_buy,87663.820000,88062.320465,1000.000000
HOLD,87663.820000,0.000000,1000.000000
FINAL PROFIT,0.000000,25
